timestamp,step,epoch,loss,lr,tf_ratio,val_loss
2026-01-28T09:22:07.890212,500,0,7.338772296905518,8.734640537108555e-05,0.991018,7.59640736579895
2026-01-28T09:23:23.086226,1000,0,6.687935829162598,0.0001746928107421711,0.982018,6.953653049468994
2026-01-28T09:24:38.325983,1500,0,6.1972246170043945,0.0002620392161132566,0.973018,6.431122970581055
2026-01-28T09:25:53.669665,2000,0,5.578889846801758,0.0003493856214843422,0.964018,5.775199747085571
2026-01-28T09:27:09.073960,2500,0,5.027931213378906,0.0004367320268554277,0.955018,5.108961677551269
2026-01-28T09:28:24.425762,3000,0,4.69244384765625,0.0005240784322265132,0.946018,4.737931251525879
2026-01-28T09:29:40.332847,3500,0,4.391284942626953,0.0006114248375975988,0.937018,4.510943269729614
2026-01-28T09:30:56.448206,4000,0,4.425400257110596,0.0006987712429686843,0.928018,4.370118284225464
2026-01-28T09:32:12.875746,4500,0,4.49200963973999,0.0006588078458684124,0.919018,4.236121416091919
2026-01-28T09:33:28.897377,5000,0,4.256344795227051,0.000625,0.910018,4.0971626281738285
2026-01-28T09:34:44.939217,5500,0,4.251065731048584,0.0005959141182784953,0.901018,4.006311058998108
2026-01-28T09:36:00.682888,6000,0,3.90297269821167,0.0005705443307345481,0.892018,3.9213793992996218
2026-01-28T09:37:16.779123,6500,0,4.173676013946533,0.0005481612620668933,0.883018,3.867071604728699
2026-01-28T09:38:33.478666,7000,0,4.090200901031494,0.0005282214092053229,0.874018,3.8120936155319214
2026-01-28T09:39:50.458406,7500,0,4.254500865936279,0.0005103103630798288,0.8650180000000001,3.7606220483779906
2026-01-28T09:41:06.268288,8000,0,4.125213146209717,0.0004941058844013093,0.856018,3.7174517154693603
2026-01-28T09:42:22.099063,8500,0,4.01854944229126,0.00047935311802960656,0.847018,3.677543878555298
2026-01-28T09:43:37.795121,9000,0,4.172761917114258,0.0004658474953124562,0.8380179999999999,3.652766752243042
2026-01-28T09:44:53.581043,9500,0,4.015674114227295,0.0004534226563187573,0.829018,3.6247755765914915
2026-01-28T09:46:09.558103,10000,0,3.7550554275512695,0.00044194173824159226,0.820018,3.5932684898376466
2026-01-28T09:47:25.357997,10500,0,3.9929146766662598,0.0004312909745889714,0.811018,3.575470781326294
2026-01-28T09:48:41.136872,11000,0,4.287736892700195,0.0004213749140395263,0.802018,3.5524325132369996
2026-01-28T09:49:56.850069,11500,0,3.9570703506469727,0.0004121127958723669,0.793018,3.535202479362488
2026-01-28T09:51:12.987836,12000,0,3.8996946811676025,0.00040343576522993926,0.784018,3.5221930503845216
2026-01-28T09:52:29.119075,12500,0,4.152234077453613,0.0003952847075210475,0.775018,3.5090245485305784
2026-01-28T09:53:45.142825,13000,0,3.965552806854248,0.0003876085455912765,0.766018,3.505985641479492
2026-01-28T09:55:00.876783,13500,0,4.027851581573486,0.0003803628871563654,0.757018,3.4888736724853517
2026-01-28T09:56:16.689570,14000,0,3.80450439453125,0.00037350894041699806,0.7480180000000001,3.473632884025574
2026-01-28T09:57:32.464415,14500,0,3.7340328693389893,0.0003670126371966897,0.739018,3.4666970014572143
2026-01-28T09:58:48.347313,15000,0,4.161353588104248,0.00036084391824351607,0.7300180000000001,3.4556467533111572
2026-01-28T10:00:04.605929,15500,0,3.651866912841797,0.0003549761464044155,0.7210179999999999,3.4453773498535156
2026-01-28T10:01:20.205684,16000,0,4.028973579406738,0.00034938562148434214,0.712018,3.4550697565078736
2026-01-28T10:02:34.973039,16500,0,4.088981628417969,0.0003440511766019877,0.7030179999999999,3.4497509479522703
2026-01-28T10:03:49.667068,17000,0,3.8151049613952637,0.0003389538403416503,0.694018,3.42622389793396
2026-01-28T10:05:05.437618,17500,0,4.376723289489746,0.0003340765523905305,0.685018,3.4186702728271485
2026-01-28T10:06:21.495472,18000,0,3.6803178787231445,0.0003294039229342062,0.676018,3.4219726085662843
2026-01-28T10:07:36.404220,18500,0,4.059243202209473,0.00032492202806877273,0.667018,3.3982728481292725
2026-01-28T10:08:52.578971,19000,0,4.013845443725586,0.0003206182350266107,0.658018,3.392961597442627
2026-01-28T10:10:08.432225,19500,0,4.355330467224121,0.00031648105221364586,0.649018,3.400068998336792
2026-01-28T10:11:23.630968,20000,0,4.061190605163574,0.0003125,0.640018,3.3981483221054076
2026-01-28T10:12:38.332171,20500,0,4.237523078918457,0.00030866549895299677,0.631018,3.377169370651245
2026-01-28T10:13:53.867506,21000,0,4.077739715576172,0.0003049687727964167,0.622018,3.380688786506653
2026-01-28T10:15:08.176277,21500,0,4.258021354675293,0.0003014017638565076,0.6130180000000001,3.370805764198303
2026-01-28T10:16:23.487576,22000,0,4.252828121185303,0.00029795705913924765,0.6040179999999999,3.3741601705551147
2026-01-28T10:17:37.969341,22500,0,3.9985556602478027,0.00029462782549439484,0.595018,3.365968203544617
